Date,Infrastructure_Machineries,Daily_Sales__Percentage,Daily_Sales_Quantity,Market_Share,Political,Marketing,Budget,Customer_Id,Region,Predicted_Demand
2019-03-29,Tele Handlers ,0.039605696,76,35,1,1,5078.56,CUST00528,Durhamchester,73.73
2019-03-29,3/30/2019,0.031914767,73,35,1,1,5078.56,CUST00529,Port Donnatown,71.49
2019-03-30,Excavators(crawler),0.031914767,55,35,1,1,5078.56,CUST00530,Port Alicia,71.46
2019-03-30,Loaders (Wheeled),0.031914767,40,35,1,1,5078.56,CUST00531,Dennisberg,69.53
2019-03-30,Skid Steer Loaders,0.031914767,77,35,1,1,5078.56,CUST00532,Dudleymouth,72.34
2019-03-30,Compactors,0.031914767,81,35,1,1,5078.56,CUST00533,Tammyport,69.47
2019-03-30,Tele Handlers ,0.031914767,70,35,1,1,5078.56,CUST00534,Adamsville,71.22
2019-03-31,Backhoe Loader,0.027449965,78,35,1,1,5078.56,CUST00535,East Karentown,66.16
2019-03-31,Excavators(crawler),0.027449965,65,35,1,1,5078.56,CUST00536,Marissaberg,65.84
2019-03-31,Loaders (Wheeled),0.027449965,68,35,1,1,5078.56,CUST00537,Zavalastad,67.48
2019-03-31,Skid Steer Loaders,0.027449965,82,35,1,1,5078.56,CUST00538,Jamesshire,65.47
2019-03-31,Compactors,0.027449965,70,35,1,1,5078.56,CUST00539,Davischester,69.15
2019-03-31,Tele Handlers ,0.027449965,72,35,1,1,5078.56,CUST00540,North Carolstad,70.81
2019-03-31,invalid_data,-0.034463806,3467,35000,1,0,5078.56,CUST00541,Richardfurt,3473.41
2019-04-01,Excavators(crawler),0.034463806,1,35,1,0,5078.56,CUST00542,North Brianna,6.44
2019-04-01,Loaders (Wheeled),0.034463806,36,35,1,0,5078.56,CUST00543,Lake John,29.21
2019-04-01,Skid Steer Loaders,0.034463806,9,35,1,0,5078.56,CUST00544,Susanfort,12.91
2019-04-01,Compactors,0.034463806,6,35,1,0,5078.56,CUST00545,Amyburgh,10.06
2019-04-01,Tele Handlers ,0.034463806,26,35,1,0,5078.56,CUST00546,Stacymouth,18.34
2019-04-02,Backhoe Loader,0.038629891,22,35,1,0,5078.56,CUST00547,Port Derrickstad,19.94
2019-04-02,Excavators(crawler),0.038629891,39,35,1,0,5078.56,CUST00548,Lake Shirleyport,32.87
2019-04-02,Loaders (Wheeled),0.038629891,28,35,1,0,5078.56,CUST00549,Lake Henry,27.06
2019-04-02,Skid Steer Loaders,0.038629891,30,35,1,0,5078.56,CUST00550,South Deannaland,29.05
2019-04-02,3/15/2025,0.038629891,7,35,1,0,5078.56,CUST00551,North David,13.75
2019-04-02,Tele Handlers ,0.038629891,14,35,1,0,5078.56,CUST00552,South Timothy,16.29
2019-04-03,Backhoe Loader,0.025637758,13,35,1,0,5078.56,CUST00553,Castanedaton,14.39
2019-04-03,Excavators(crawler),0.025637758,0,35,1,0,5078.56,CUST00554,Hoffmanland,7.05
2019-04-03,Loaders (Wheeled),0.025637758,22,35,1,0,5078.56,CUST00555,Petersonton,20.16
2019-04-03,invalid_data,0.025637758,35,35,1,0,5078.56,CUST00556,East Elizabethville,28.96
2019-04-03,Compactors,0.025637758,19,35,1,0,5078.56,CUST00557,Port Keithberg,17.87
2019-04-03,Tele Handlers ,0.025637758,-2,35,1,0,5078.56,CUST00558,New Scottchester,16.79
2019-04-04,Backhoe Loader,0.028812108,3522,35000,1,0,5078.56,CUST00559,West Anthony,3518.14
2019-04-04,Excavators(crawler),0.028812108,37,35,1,0,5078.56,CUST00560,Lake Heatherbury,30.18
2019-04-04,Loaders (Wheeled),-0.028812108,-17,35,1,0,5078.56,CUST00561,Lauraburgh,-15.56
2019-04-04,Skid Steer Loaders,0.028812108,19,35,1,0,5078.56,CUST00562,Lisabury,19.27
2019-04-04,Compactors,0.028812108,19,35,1,0,5078.56,CUST00563,Port Tannershire,18.24
2019-04-04,Tele Handlers ,0.028812108,18,35,1,0,5078.56,CUST00564,Roachport,19.51
2019-04-05,Backhoe Loader,0.03216967,10,35,1,0,5078.56,CUST00565,Morrisside,12.7
2019-04-05,Excavators(crawler),0.03216967,16,35,1,0,5078.56,CUST00566,Lake Teresaview,16.84
2019-04-05,Loaders (Wheeled),0.03216967,24,35,1,0,5078.56,CUST00567,Port Paul,19.46
2019-04-05,Skid Steer Loaders,0.03216967,25,35,1,0,5078.56,CUST00568,West Julieburgh,22.05
2019-04-05,Compactors,0.03216967,15,35,1,0,5078.56,CUST00569,Lake Mariahtown,15.4
2019-04-05,Tele Handlers ,0.03216967,16,35,1,0,5078.56,CUST00570,New Stevenhaven,17.13
2019-04-05,invalid_data,0.030429155,16,35,1,0,5078.56,CUST00571,Lake Lindamouth,17.75
2019-04-06,Excavators(crawler),0.030429155,23,35,1,0,5078.56,CUST00572,Ashleystad,20.89
2019-04-06,4/6/2019,0.030429155,24,35,1,0,5078.56,CUST00573,West Christopherstad,21.86
2019-04-06,Skid Steer Loaders,0.030429155,6,35,1,0,5078.56,CUST00574,Port Dawn,18.71
2019-04-06,Compactors,0.030429155,-1,35,1,0,5078.56,CUST00575,Ricestad,4.97
2025-03-15,Tele Handlers ,0.030429155,19,35,1,0,5078.56,CUST00576,Reyestown,19.76
2019-04-07,Backhoe Loader,0.032918451,3519,35000,1,0,5078.56,CUST00577,South Thomasborough,3517.67
2019-04-07,Excavators(crawler),0.032918451,17,35,1,0,5078.56,CUST00578,South Christina,17.38
2019-04-07,Loaders (Wheeled),0.032918451,21,35,1,0,5078.56,CUST00579,West Bethland,19.41
2019-04-07,Skid Steer Loaders,0.032918451,28,35,1,0,5078.56,CUST00580,Geraldchester,24.22
2019-04-07,Compactors,-0.032918451,-14,35,1,0,5078.56,CUST00581,South Michaelfurt,-14.88
2019-04-07,Tele Handlers ,0.032918451,16,35,1,0,5078.56,CUST00582,Kevinstad,17.11
2019-04-08,Backhoe Loader,0.029616648,19,35,1,0,5078.56,CUST00583,Bellbury,18.38
2019-04-08,Excavators(crawler),0.029616648,18,35,1,0,5078.56,CUST00584,West Danielville,19.64
2019-04-08,Loaders (Wheeled),0.029616648,11,35,1,0,5078.56,CUST00585,Pagemouth,14.58
2019-04-08,invalid_data,0.029616648,28,35,1,0,5078.56,CUST00586,Jonathanmouth,24.57
2019-04-08,Compactors,0.029616648,28,35,1,0,5078.56,CUST00587,South Sara,23.9
2019-04-08,Tele Handlers ,0.029616648,40,35,1,0,5078.56,CUST00588,South Markhaven,19.84
2019-04-09,Backhoe Loader,0.024112317,15,35,1,0,5078.56,CUST00589,Anthonyhaven,14.92
2019-04-09,Excavators(crawler),0.024112317,23,35,1,0,5078.56,CUST00590,Maryburgh,20.05
2019-04-09,Loaders (Wheeled),0.024112317,10,35,1,0,5078.56,CUST00591,East Saraview,15.48
2019-04-09,Skid Steer Loaders,0.024112317,0,35,1,0,5078.56,CUST00592,New Shannon,6.9
2019-04-09,Compactors,0.024112317,27,35,1,0,5078.56,CUST00593,Downschester,23.16
2019-04-09,Tele Handlers ,0.024112317,1,35,1,0,5078.56,CUST00594,East Alexander,6.45
2019-04-09,4/10/2019,0.0310465,3503,35000,1,0,5078.56,CUST00595,East Nicole,3506.79
2019-04-10,Excavators(crawler),0.0310465,20,35,1,0,5078.56,CUST00596,Rodriguezborough,19.97
2019-04-10,Loaders (Wheeled),0.0310465,32,35,1,0,5078.56,CUST00597,New Aliciamouth,27.61
2019-04-10,Skid Steer Loaders,0.0310465,24,35,1,0,5078.56,CUST00598,Lake Charles,23.68
2019-04-10,Compactors,0.0310465,39,35,1,0,5078.56,CUST00599,North Samantha,19.99
2019-04-10,Tele Handlers ,0.0310465,29,35,1,0,5078.56,CUST00600,New Brittany,25.45
2025-03-15,invalid_data,-0.037721796,-3,35,1,0,5078.56,CUST00601,South Susanfurt,-6.07
2019-04-11,Excavators(crawler),0.037721796,24,35,1,0,5078.56,CUST00602,New Matthewfort,23.4
2019-04-11,Loaders (Wheeled),0.037721796,38,35,1,0,5078.56,CUST00603,East Briannaside,33.73
2019-04-11,Skid Steer Loaders,0.037721796,14,35,1,0,5078.56,CUST00604,Jessicahaven,27.71
2019-04-11,Compactors,0.037721796,22,35,1,0,5078.56,CUST00605,Whiteborough,23.37
2019-04-11,Tele Handlers ,0.037721796,28,35,1,0,5078.56,CUST00606,Santosberg,24.64
2019-04-12,Backhoe Loader,0.035710445,23,35,1,0,5078.56,CUST00607,Port Rachel,21.84
2019-04-12,Excavators(crawler),0.035710445,18,35,1,0,5078.56,CUST00608,East Gabriellamouth,21.06
2019-04-12,Loaders (Wheeled),0.035710445,32,35,1,0,5078.56,CUST00609,Taylorberg,27.58
2019-04-12,Skid Steer Loaders,0.035710445,29,35,1,0,5078.56,CUST00610,Ericaton,26.74
2019-04-12,Compactors,0.035710445,18,35,1,0,5078.56,CUST00611,Ritahaven,19.08
2019-04-12,Tele Handlers ,0.035710445,25,35,1,0,5078.56,CUST00612,Jeremyberg,23.09
2019-04-13,Backhoe Loader,0.028760331,3517,35000,1,0,5078.56,CUST00613,North Anthonyberg,3514.17
2019-04-13,Excavators(crawler),0.028760331,9,35,1,0,5078.56,CUST00614,New Frankton,18.5
2019-04-13,Loaders (Wheeled),0.028760331,13,35,1,0,5078.56,CUST00615,Jimenezside,16.27
2019-04-13,invalid_data,0.028760331,27,35,1,0,5078.56,CUST00616,Lake Sherriside,23.53
2019-04-13,4/13/2019,0.028760331,-2,35,1,0,5078.56,CUST00617,Greenstad,6.4
2019-04-13,Tele Handlers ,0.028760331,19,35,1,0,5078.56,CUST00618,Millerview,19.02
2019-04-14,Backhoe Loader,0.026968037,3,35,1,0,5078.56,CUST00619,Barbaramouth,7.54
2019-04-14,Excavators(crawler),0.026968037,26,35,1,0,5078.56,CUST00620,Gregoryberg,18.03
2019-04-14,Loaders (Wheeled),-0.026968037,6,35,1,0,5078.56,CUST00621,New Micheleberg,-6.19
2019-04-14,Skid Steer Loaders,0.026968037,24,35,1,0,5078.56,CUST00622,Martinland,21.45
2019-04-14,Compactors,0.026968037,8,35,1,0,5078.56,CUST00623,East Katrina,15.27
2019-04-14,Tele Handlers ,0.026968037,14,35,1,0,5078.56,CUST00624,Mccarthymouth,15.63
2019-04-15,Backhoe Loader,0.030620333,1,35,1,0,5078.56,CUST00625,East Robertburgh,6.0
2025-03-15,Excavators(crawler),0.030620333,33,35,1,0,5078.56,CUST00626,East Laurenchester,28.84
2019-04-15,Loaders (Wheeled),0.030620333,23,35,1,0,5078.56,CUST00627,South Peterland,22.19
2019-04-15,Skid Steer Loaders,0.030620333,13,35,1,0,5078.56,CUST00628,Cheyennehaven,15.74
2019-04-15,Compactors,0.030620333,17,35,1,0,5078.56,CUST00629,Oconnorburgh,17.15
2019-04-15,Tele Handlers ,0.030620333,30,35,1,0,5078.56,CUST00630,Hardybury,26.9
2019-04-15,invalid_data,0.032464403,3511,35000,1,0,5078.56,CUST00631,Jacobsfurt,3510.55
2019-04-16,Excavators(crawler),0.032464403,7,35,1,0,5078.56,CUST00632,Coleberg,11.53
2019-04-16,Loaders (Wheeled),0.032464403,23,35,1,0,5078.56,CUST00633,Meredithbury,18.35
2019-04-16,Skid Steer Loaders,0.032464403,13,35,1,0,5078.56,CUST00634,Wrightmouth,14.71
2019-04-16,Compactors,0.032464403,37,35,1,0,5078.56,CUST00635,Faulknerside,16.1
2019-04-16,Tele Handlers ,0.032464403,23,35,1,0,5078.56,CUST00636,New Claudiaborough,21.41
2019-04-17,Backhoe Loader,0.0378373,28,35,1,0,5078.56,CUST00637,East Sheenafurt,23.77
2019-04-17,Excavators(crawler),0.0378373,9,35,1,0,5078.56,CUST00638,New Kristi,14.02
2019-04-17,4/17/2019,0.0378373,4,35,1,0,5078.56,CUST00639,South Katherinetown,22.38
2019-04-17,Skid Steer Loaders,0.0378373,16,35,1,0,5078.56,CUST00640,Robinsonville,27.47
2019-04-17,Compactors,-0.0378373,-27,35,1,0,5078.56,CUST00641,Herreratown,-20.22
2019-04-17,Tele Handlers ,0.0378373,25,35,1,0,5078.56,CUST00642,East Kariview,22.43
2019-04-18,Backhoe Loader,0.03203027,18,35,1,0,5078.56,CUST00643,Josephton,16.75
2019-04-18,Excavators(crawler),0.03203027,20,35,1,0,5078.56,CUST00644,Brittanyborough,18.44
2019-04-18,Loaders (Wheeled),0.03203027,18,35,1,0,5078.56,CUST00645,Reedport,18.38
2019-04-18,invalid_data,0.03203027,24,35,1,0,5078.56,CUST00646,Reynoldsport,21.36
2019-04-18,Compactors,0.03203027,29,35,1,0,5078.56,CUST00647,Port Susanburgh,23.45
2019-04-18,Tele Handlers ,0.03203027,5,35,1,0,5078.56,CUST00648,Wilsonhaven,9.37
2019-04-19,Backhoe Loader,0.029959176,3524,35000,1,0,5078.56,CUST00649,Julieton,3519.97
2019-04-19,Excavators(crawler),0.029959176,21,35,1,0,5078.56,CUST00650,Port Miguel,20.26
2025-03-15,Loaders (Wheeled),0.029959176,24,35,1,0,5078.56,CUST00651,Lake Aaronburgh,22.96
2019-04-19,Skid Steer Loaders,0.029959176,4,35,1,0,5078.56,CUST00652,Lake Stephen,19.1
2019-04-19,Compactors,0.029959176,17,35,1,0,5078.56,CUST00653,East Veronica,16.87
2019-04-19,Tele Handlers ,0.029959176,15,35,1,0,5078.56,CUST00654,South Sean,21.11
2019-04-20,Backhoe Loader,0.034874042,31,35,1,0,5078.56,CUST00655,South Mary,26.66
2019-04-20,Excavators(crawler),0.034874042,6,35,1,0,5078.56,CUST00656,East Amandaville,12.18
2019-04-20,Loaders (Wheeled),0.034874042,-4,35,1,0,5078.56,CUST00657,Martinside,5.33
2019-04-20,Skid Steer Loaders,0.034874042,2,35,1,0,5078.56,CUST00658,Jaredborough,9.28
2019-04-20,Compactors,0.034874042,15,35,1,0,5078.56,CUST00659,South Patty,16.53
2019-04-20,Tele Handlers ,0.034874042,17,35,1,0,5078.56,CUST00660,New Wendy,19.07
2019-04-21,Excavators(crawler),0.02726277,20,35,1,0,5078.56,CUST00662,Christianberg,18.26
2019-04-21,Loaders (Wheeled),0.02726277,31,35,1,0,5078.56,CUST00663,East Jeffreytown,24.96
2019-04-21,Skid Steer Loaders,0.02726277,13,35,1,0,5078.56,CUST00664,Robinfurt,15.02
2019-04-21,Compactors,0.02726277,5,35,1,0,5078.56,CUST00665,Danieltown,9.2
2019-04-21,Tele Handlers ,0.02726277,4,35,1,0,5078.56,CUST00666,Berryberg,8.12
2019-04-22,Backhoe Loader,0.029110823,3515,35000,1,0,5078.56,CUST00667,Maryberg,3514.64
2019-04-22,Excavators(crawler),0.029110823,21,35,1,0,5078.56,CUST00668,Lopezview,20.86
2019-04-22,Loaders (Wheeled),0.029110823,20,35,1,0,5078.56,CUST00669,Courtneymouth,19.68
2019-04-22,Skid Steer Loaders,0.029110823,11,35,1,0,5078.56,CUST00670,South Micheleside,14.71
2019-04-22,Compactors,0.029110823,17,35,1,0,5078.56,CUST00671,Port Ryan,16.87
2019-04-22,Tele Handlers ,0.029110823,40,35,1,0,5078.56,CUST00672,Natashabury,32.27
2019-04-23,Backhoe Loader,0.027370308,23,35,1,0,5078.56,CUST00673,Oscarborough,20.53
2019-04-23,Excavators(crawler),0.027370308,18,35,1,0,5078.56,CUST00674,North Bobbyfort,17.62
2019-04-23,Loaders (Wheeled),0.027370308,31,35,1,0,5078.56,CUST00675,North Davidmouth,27.29
2025-03-15,invalid_data,0.027370308,9,35,1,0,5078.56,CUST00676,Lake Suzannechester,15.23
2019-04-23,Compactors,0.027370308,18,35,1,0,5078.56,CUST00677,Andreahaven,15.93
2019-04-23,Tele Handlers ,0.027370308,9,35,1,0,5078.56,CUST00678,West Brendafort,13.18
2019-04-24,Backhoe Loader,0.033687145,3,35,1,0,5078.56,CUST00679,Michelleside,8.28
2019-04-24,Excavators(crawler),0.033687145,2,35,1,0,5078.56,CUST00680,Johnsontown,8.97
2019-04-24,Loaders (Wheeled),-0.033687145,-19,35,1,0,5078.56,CUST00681,New Natasha,-17.18
2019-04-24,Skid Steer Loaders,0.033687145,24,35,1,0,5078.56,CUST00682,Julieport,20.58
2019-04-24,4/24/2019,0.033687145,33,35,1,0,5078.56,CUST00683,Teresastad,19.62
2019-04-24,Tele Handlers ,0.033687145,22,35,1,0,5078.56,CUST00684,Lake Gary,20.67
2019-04-25,Backhoe Loader,0.037494772,3501,35000,1,0,5078.56,CUST00685,Keithborough,3508.36
2019-04-25,Excavators(crawler),0.037494772,20,35,1,0,5078.56,CUST00686,Kellyhaven,19.63
2019-04-25,Loaders (Wheeled),0.037494772,15,35,1,0,5078.56,CUST00687,West Stevenview,17.15
2019-04-25,Skid Steer Loaders,0.037494772,10,35,1,0,5078.56,CUST00688,Dickersonbury,14.55
2019-04-25,Compactors,0.037494772,11,35,1,0,5078.56,CUST00689,East Michelleville,14.89
2019-04-25,Tele Handlers ,0.037494772,18,35,1,0,5078.56,CUST00690,South Courtneybury,15.71
2019-04-25,invalid_data,0.035355969,20,35,1,0,5078.56,CUST00691,Krauseville,20.98
2019-04-26,Excavators(crawler),0.035355969,0,35,1,0,5078.56,CUST00692,Hollymouth,9.52
2019-04-26,Loaders (Wheeled),0.035355969,27,35,1,0,5078.56,CUST00693,North Paula,26.34
2019-04-26,Skid Steer Loaders,0.035355969,16,35,1,0,5078.56,CUST00694,Karenland,19.75
2019-04-26,Compactors,0.035355969,38,35,1,0,5078.56,CUST00695,Michaelchester,30.88
2019-04-26,Tele Handlers ,0.035355969,33,35,1,0,5078.56,CUST00696,Pamelaside,28.72
2019-04-27,Backhoe Loader,0.036180424,28,35,1,0,5078.56,CUST00697,South Robertmouth,17.34
2019-04-27,Excavators(crawler),0.036180424,18,35,1,0,5078.56,CUST00698,Thomasview,18.76
2019-04-27,Loaders (Wheeled),0.036180424,8,35,1,0,5078.56,CUST00699,Watsonhaven,18.91
2019-04-27,Skid Steer Loaders,0.036180424,49,35,1,0,5078.56,CUST00700,Edwardberg,40.83
2025-03-15,Compactors,-0.036180424,0,35,1,0,5078.56,CUST00701,Cameronshire,-4.62
2019-04-27,Tele Handlers ,0.036180424,14,35,1,0,5078.56,CUST00702,Riverabury,15.34
2019-04-28,Backhoe Loader,0.039784925,3524,35000,1,0,5078.56,CUST00703,South Tamara,3520.74
2019-04-28,Excavators(crawler),0.039784925,16,35,1,0,5078.56,CUST00704,West Curtis,18.36
2019-04-28,4/28/2019,0.039784925,8,35,1,0,5078.56,CUST00705,Murraymouth,11.52
2019-04-28,invalid_data,0.039784925,29,35,1,0,5078.56,CUST00706,Stephanieborough,25.05
2019-04-28,Compactors,0.039784925,34,35,1,0,5078.56,CUST00707,Schneiderborough,29.5
2019-04-28,Tele Handlers ,0.039784925,12,35,1,0,5078.56,CUST00708,New Davidville,15.58
2019-04-29,Backhoe Loader,0.039605696,15,35,1,0,5078.56,CUST00709,North Kennethfort,16.82
2019-04-29,Excavators(crawler),0.039605696,10,35,1,0,5078.56,CUST00710,Port Tracyburgh,14.18
2019-04-29,Loaders (Wheeled),0.039605696,35,35,1,0,5078.56,CUST00711,Annettestad,31.57
2019-04-29,Skid Steer Loaders,0.039605696,34,35,1,0,5078.56,CUST00712,North Kayla,30.1
2019-04-29,Compactors,0.039605696,24,35,1,0,5078.56,CUST00713,South Erikaview,22.3
2019-04-29,Tele Handlers ,0.039605696,14,35,1,0,5078.56,CUST00714,Matthewfort,16.28
2019-04-30,Backhoe Loader,0.031914767,15,35,1,0,5078.56,CUST00715,Alexisside,15.52
2019-04-30,Excavators(crawler),0.031914767,11,35,1,0,5078.56,CUST00716,Mitchellville,12.43
2019-04-30,Loaders (Wheeled),0.031914767,15,35,1,0,5078.56,CUST00717,Joanview,16.25
2019-04-30,Skid Steer Loaders,0.031914767,21,35,1,0,5078.56,CUST00718,Richmondton,19.62
2019-04-30,Compactors,0.031914767,17,35,1,0,5078.56,CUST00719,Douglashaven,15.85
2019-04-30,Tele Handlers ,0.031914767,8,35,1,0,5078.56,CUST00720,Lake Madison,10.73
2019-04-30,invalid_data,-0.034463806,3476,35000,1,0,5078.56,CUST00721,Riveramouth,3479.82
2019-05-01,Excavators(crawler),0.034463806,3,35,1,0,5078.56,CUST00722,Andrewton,9.52
2019-05-01,Loaders (Wheeled),0.034463806,22,35,1,0,5078.56,CUST00723,Albertstad,19.83
2019-05-01,Skid Steer Loaders,0.034463806,32,35,1,0,5078.56,CUST00724,Santiagomouth,26.95
2019-05-01,Compactors,0.034463806,20,35,1,0,5078.56,CUST00725,New Jacquelinechester,18.17
2025-03-15,Tele Handlers ,0.034463806,14,35,1,0,5078.56,CUST00726,Brownland,16.06
2025-03-15,5/2/2019,0.038629891,30,35,1,0,5078.56,CUST00727,East Ryanport,27.29
2019-05-02,Excavators(crawler),0.038629891,15,35,1,0,5078.56,CUST00728,Robertaberg,16.84
2019-05-02,Loaders (Wheeled),0.038629891,27,35,1,0,5078.56,CUST00729,Abigailtown,26.45
2019-05-02,Skid Steer Loaders,0.038629891,19,35,1,0,5078.56,CUST00730,East Kristiefort,22.08
2019-05-02,Compactors,0.038629891,5,35,1,0,5078.56,CUST00731,West Lisaview,21.61
2019-05-02,Tele Handlers ,0.038629891,34,35,1,0,5078.56,CUST00732,South Sydney,29.1
2019-05-03,Backhoe Loader,0.025637758,35,35,1,0,5078.56,CUST00733,Garyfort,28.44
2019-05-03,Excavators(crawler),0.025637758,18,35,1,0,5078.56,CUST00734,East Josephview,17.3
2019-05-03,Loaders (Wheeled),0.025637758,24,35,1,0,5078.56,CUST00735,Chadborough,22.07
2019-05-03,invalid_data,0.025637758,35,35,1,0,5078.56,CUST00736,Wilsonberg,29.43
2019-05-03,Compactors,0.025637758,5,35,1,0,5078.56,CUST00737,Smithville,10.99
2019-05-03,Tele Handlers ,0.025637758,3,35,1,0,5078.56,CUST00738,Elizabethside,7.42
2019-05-04,Backhoe Loader,0.028812108,3505,35000,1,0,5078.56,CUST00739,Alexanderberg,3508.51
2019-05-04,Excavators(crawler),0.028812108,14,35,1,0,5078.56,CUST00740,North Nathanside,19.26
2019-05-04,Loaders (Wheeled),-0.028812108,-7,35,1,0,5078.56,CUST00741,Richardton,-9.36
2019-05-04,Skid Steer Loaders,0.028812108,0,35,1,0,5078.56,CUST00742,Tylertown,7.55
2019-05-04,Compactors,0.028812108,11,35,1,0,5078.56,CUST00743,Vasquezview,13.77
2019-05-04,Tele Handlers ,0.028812108,23,35,1,0,5078.56,CUST00744,Danielfurt,21.49
2019-05-05,Backhoe Loader,0.03216967,12,35,1,0,5078.56,CUST00745,Lake Josephhaven,14.46
2019-05-05,Excavators(crawler),0.03216967,7,35,1,0,5078.56,CUST00746,Toddview,12.07
2019-05-05,Loaders (Wheeled),0.03216967,25,35,1,0,5078.56,CUST00747,Port Connorburgh,22.56
2019-05-05,Skid Steer Loaders,0.03216967,18,35,1,0,5078.56,CUST00748,New Keithberg,18.7
2019-05-05,5/5/2019,0.03216967,24,35,1,0,5078.56,CUST00749,Lake Christopher,21.71
2019-05-05,Tele Handlers ,0.03216967,25,35,1,0,5078.56,CUST00750,South Jenniferton,22.18
2025-03-15,invalid_data,0.030429155,21,35,1,0,5078.56,CUST00751,Jeanneburgh,20.01
2019-05-06,Excavators(crawler),0.030429155,25,35,1,0,5078.56,CUST00752,Shannonbury,21.8
2019-05-06,Loaders (Wheeled),0.030429155,37,35,1,0,5078.56,CUST00753,Johnsonshire,31.42
2019-05-06,Skid Steer Loaders,0.030429155,12,35,1,0,5078.56,CUST00754,North Robertside,14.72
2019-05-06,Compactors,0.030429155,12,35,1,0,5078.56,CUST00755,Markshire,13.87
2019-05-06,Tele Handlers ,0.030429155,13,35,1,0,5078.56,CUST00756,Markside,20.84
2019-05-07,Backhoe Loader,0.032918451,3516,35000,1,0,5078.56,CUST00757,Marcomouth,3516.33
2019-05-07,Excavators(crawler),0.032918451,24,35,1,0,5078.56,CUST00758,Walkerport,21.38
2019-05-07,Loaders (Wheeled),0.032918451,3,35,1,0,5078.56,CUST00759,Caitlinbury,8.47
2019-05-07,Skid Steer Loaders,0.032918451,31,35,1,0,5078.56,CUST00760,South Ashleyview,19.06
2019-05-07,Compactors,-0.032918451,-18,35,1,0,5078.56,CUST00761,Martinezberg,-16.52
2019-05-07,Tele Handlers ,0.032918451,7,35,1,0,5078.56,CUST00762,Martinville,12.17
2019-05-08,Backhoe Loader,0.029616648,14,35,1,0,5078.56,CUST00763,Port Kimberly,15.06
2019-05-08,Excavators(crawler),0.029616648,24,35,1,0,5078.56,CUST00764,New Paulport,21.44
2019-05-08,Loaders (Wheeled),0.029616648,15,35,1,0,5078.56,CUST00765,Michaelside,16.86
2019-05-08,invalid_data,0.029616648,7,35,1,0,5078.56,CUST00766,Kevinshire,11.3
2019-05-08,Compactors,0.029616648,17,35,1,0,5078.56,CUST00767,Lopezside,16.7
2019-05-08,Tele Handlers ,0.029616648,-2,35,1,0,5078.56,CUST00768,Christopherborough,19.84
2019-05-09,Backhoe Loader,0.024112317,9,35,1,0,5078.56,CUST00769,Danielchester,11.3
2019-05-09,Excavators(crawler),0.024112317,17,35,1,0,5078.56,CUST00770,Ericksonbury,16.57
2019-05-09,Unknown,0.024112317,21,35,1,0,5078.56,CUST00771,Phillipsbury,15.97
2019-05-09,Skid Steer Loaders,0.024112317,11,35,1,0,5078.56,CUST00772,Port Drew,14.51
2019-05-09,Compactors,0.024112317,4,35,1,0,5078.56,CUST00773,Thomasbury,9.86
2019-05-09,Tele Handlers ,0.024112317,19,35,1,0,5078.56,CUST00774,Teresafort,17.66
2019-05-10,Backhoe Loader,0.0310465,3513,35000,1,0,5078.56,CUST00775,Michaelborough,3513.87
2025-03-15,Excavators(crawler),0.0310465,25,35,1,0,5078.56,CUST00776,West Tracy,20.8
2019-05-10,Loaders (Wheeled),0.0310465,16,35,1,0,5078.56,CUST00777,Lake Johnhaven,18.89
2019-05-10,Skid Steer Loaders,0.0310465,26,35,1,0,5078.56,CUST00778,Lake Mary,24.46
2019-05-10,Compactors,0.0310465,21,35,1,0,5078.56,CUST00779,Port Samantha,20.36
2019-05-10,Tele Handlers ,0.0310465,18,35,1,0,5078.56,CUST00780,Kimberlyland,20.13
2019-05-10,invalid_data,-0.037721796,-4,35,1,0,5078.56,CUST00781,West Jay,-6.47
2019-05-11,Excavators(crawler),0.037721796,22,35,1,0,5078.56,CUST00782,East Jennifertown,22.12
2019-05-11,Loaders (Wheeled),0.037721796,35,35,1,0,5078.56,CUST00783,Lake Shawn,30.97
2019-05-11,Skid Steer Loaders,0.037721796,20,35,1,0,5078.56,CUST00784,Lake Dustinmouth,23.66
2019-05-11,Compactors,0.037721796,34,35,1,0,5078.56,CUST00785,South Melissa,23.37
2019-05-11,Tele Handlers ,0.037721796,28,35,1,0,5078.56,CUST00786,Stevenview,25.78
2019-05-12,Backhoe Loader,0.035710445,27,35,1,0,5078.56,CUST00787,Reynoldsshire,23.79
2019-05-12,Excavators(crawler),0.035710445,22,35,1,0,5078.56,CUST00788,North Shirleystad,21.78
2019-05-12,Loaders (Wheeled),0.035710445,15,35,1,0,5078.56,CUST00789,New Michael,19.47
2019-05-12,Skid Steer Loaders,0.035710445,2,35,1,0,5078.56,CUST00790,Marshalltown,25.2
2019-05-12,Compactors,0.035710445,26,35,1,0,5078.56,CUST00791,Port Emily,19.77
2019-05-12,Tele Handlers ,0.035710445,22,35,1,0,5078.56,CUST00792,Lake Josephberg,21.69
2019-05-12,5/13/2019,0.028760331,3506,35000,1,0,5078.56,CUST00793,North Jenniferview,3509.03
2019-05-13,Excavators(crawler),0.028760331,10,35,1,0,5078.56,CUST00794,Schroedertown,12.52
2019-05-13,Loaders (Wheeled),0.028760331,25,35,1,0,5078.56,CUST00795,Danielburgh,21.9
